Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note,Value_winsor,YoY_Return,Log_Return,Value_lag1,Value_lag2,Value_lag3,Vol_3y,Vol_5y
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1241.01,String beans,2019,2019,ha,5190.0,A,Official figure,No additional notes,5190.0,-0.8612299465240641,-1.9749370072426888,37400.0,7016.9,5330.0,2.7216399560448568,2.7445923000623407
QCL,Crops and livestock products,392,Japan,5412,Yield,1241.01,String beans,2019,2019,kg/ha,7379.6,A,Official figure,No additional notes,7379.6,0.42188824662813107,0.351985739423676,5190.0,37400.0,7016.9,2.7039600104597876,2.138120640641459
QCL,Crops and livestock products,392,Japan,5510,Production,1241.01,String beans,2019,2019,t,38300.0,A,Official figure,No additional notes,38300.0,4.189983196921242,1.6467304595851269,7379.6,5190.0,37400.0,2.6255058583232165,2.4094763918476154
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1241.01,String beans,2020,2020,ha,5020.0,A,Official figure,No additional notes,5020.0,-0.8689295039164491,-2.0320199624829622,38300.0,7379.6,5190.0,2.6286038034871377,2.625727662811645
QCL,Crops and livestock products,392,Japan,5412,Yield,1241.01,String beans,2020,2020,kg/ha,7749.0,A,Official figure,No additional notes,7749.0,0.5436254980079682,0.43413386907817536,5020.0,38300.0,7379.6,2.610358654048094,2.072416806723853
QCL,Crops and livestock products,392,Japan,5510,Production,1241.01,String beans,2020,2020,t,38900.0,A,Official figure,No additional notes,38900.0,4.020002580978191,1.6134304478425874,7749.0,5020.0,38300.0,2.5160208725675837,2.2991909285775547
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1241.01,String beans,2021,2021,ha,4810.0,A,Official figure,No additional notes,4810.0,-0.8763496143958869,-2.0902971665067307,38900.0,7749.0,5020.0,2.51911994434536,2.5353299502643734
QCL,Crops and livestock products,392,Japan,5412,Yield,1241.01,String beans,2021,2021,kg/ha,7609.1,A,Official figure,No additional notes,7609.1,0.5819334719334721,0.45864781532180593,4810.0,38900.0,7749.0,2.513999919768838,2.0003274109530826
QCL,Crops and livestock products,392,Japan,5510,Production,1241.01,String beans,2021,2021,t,36600.0,A,Official figure,No additional notes,36600.0,3.8100300955434934,1.5707033409678448,7609.1,4810.0,38900.0,2.398240749555397,2.180830324209503
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1241.01,String beans,2022,2022,ha,4460.0,A,Official figure,No additional notes,4460.0,-0.8781420765027322,-2.104899474375348,36600.0,7609.1,4810.0,2.3990062780678,2.4336251543914824
QCL,Crops and livestock products,392,Japan,5412,Yield,1241.01,String beans,2022,2022,kg/ha,7421.5,A,Official figure,No additional notes,7421.5,0.6640134529147983,0.5092324270507099,4460.0,36600.0,7609.1,2.3893730944663565,1.9140957941910999
QCL,Crops and livestock products,392,Japan,5510,Production,1241.01,String beans,2022,2022,t,33100.0,A,Official figure,No additional notes,33100.0,3.460014821801523,1.4951520893003347,7421.5,4460.0,36600.0,2.199070735789486,2.023077854737336
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1241.01,String beans,2023,2023,ha,4277.0,I,Imputed value,No additional notes,4277.0,-0.870785498489426,-2.0462814531382456,33100.0,7421.5,4460.0,2.195793815847324,2.2807442897920187
QCL,Crops and livestock products,392,Japan,5412,Yield,1241.01,String beans,2023,2023,kg/ha,7351.2,E,Estimated value,No additional notes,7351.2,0.7187748421790974,0.5416117359597665,4277.0,33100.0,7421.5,2.19077345994281,1.7708925308749148
QCL,Crops and livestock products,392,Japan,5510,Production,1241.01,String beans,2023,2023,t,31442.63,I,Imputed value,No additional notes,31442.63,3.277210523451954,1.4533010502573758,7351.2,4277.0,33100.0,2.092771934137347,1.865299451519135
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2001,2001,ha,42300.0,A,Official figure,No additional notes,42300.0,-0.9605925097820012,-3.2337993736904975,1073400.0,24732.7,43400.0,24.88254896392418,24.88254896392418
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2001,2001,kg/ha,25130.0,A,Official figure,No additional notes,25130.0,-0.40591016548463354,-0.5207247344967314,42300.0,1073400.0,24732.7,24.87569199711738,21.500977690729563
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2001,2001,t,1063000.0,A,Official figure,No additional notes,1063000.0,41.300039793076,3.744788026786447,25130.0,42300.0,1073400.0,24.24065104009656,23.254535259967717
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2002,2002,ha,40500.0,A,Official figure,No additional notes,40500.0,-0.9619002822201317,-3.267548404229454,1063000.0,25130.0,42300.0,24.24103602669034,23.35165473902092
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2002,2002,kg/ha,25432.1,A,Official figure,No additional notes,25432.1,-0.372046913580247,-0.46528981845761747,40500.0,1063000.0,25130.0,24.231461355063086,18.77404318847796
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2002,2002,t,1030000.0,A,Official figure,No additional notes,1030000.0,39.49999803398068,3.7013019255688056,25432.1,40500.0,1063000.0,23.192287190096156,22.455896434229395
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2003,2003,ha,39700.0,A,Official figure,No additional notes,39700.0,-0.9614563106796117,-3.2559628935305374,1030000.0,25432.1,40500.0,23.192156215060937,22.557347355844122
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2003,2003,kg/ha,23705.3,A,Official figure,No additional notes,23705.3,-0.4028891687657431,-0.5156525358612448,39700.0,1030000.0,25432.1,23.200868130496612,17.968911557191937
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2003,2003,t,941100.0,A,Official figure,No additional notes,941100.0,38.69998270428976,3.6813507520328423,23705.3,39700.0,1030000.0,22.73901321045234,21.736073554670302
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2004,2004,ha,40300.0,A,Official figure,No additional notes,40300.0,-0.9571777706938689,-3.150697934912105,941100.0,23705.3,39700.0,22.73775201990963,21.84280974969533
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2004,2004,kg/ha,25037.2,A,Official figure,No additional notes,25037.2,-0.3787295285359801,-0.47598875005944513,40300.0,941100.0,23705.3,22.730928742880497,17.61135211751953
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2004,2004,t,1009000.0,A,Official figure,No additional notes,1009000.0,39.30003355007749,3.696352301460417,25037.2,40300.0,941100.0,23.077340636588513,21.680916232434054
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2005,2005,ha,40800.0,A,Official figure,No additional notes,40800.0,-0.9595639246778989,-3.2080329389434916,1009000.0,25037.2,40300.0,23.07804438881904,21.78259660234408
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2005,2005,kg/ha,25808.8,A,Official figure,No additional notes,25808.8,-0.3674313725490196,-0.45796656236758376,40800.0,1009000.0,25037.2,23.074854940592896,17.87562696952359
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2005,2005,t,1053000.0,A,Official figure,No additional notes,1053000.0,39.80003719661511,3.7086829930914433,25808.8,40800.0,1009000.0,23.363508711168183,21.975883637400784
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2006,2006,ha,40800.0,A,Official figure,No additional notes,40800.0,-0.9612535612535612,-3.250716430723858,1053000.0,25808.8,40800.0,23.364007148796546,22.08225633104539
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2006,2006,kg/ha,24237.7,A,Official figure,No additional notes,24237.7,-0.40593872549019605,-0.5207728091992689,40800.0,1053000.0,25808.8,23.374885734705533,18.102615205776626
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2006,2006,t,988900.0,A,Official figure,No additional notes,988900.0,39.800075914793894,3.708683942065098,24237.7,40800.0,1053000.0,23.37490808707938,22.117334347877385
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2007,2007,ha,40700.0,A,Official figure,No additional notes,40700.0,-0.9588431590656284,-3.190365121827395,988900.0,24237.7,40800.0,23.374198027728625,22.225214075026592
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2007,2007,kg/ha,23793.6,A,Official figure,No additional notes,23793.6,-0.41539066339066344,-0.5368114554962673,40700.0,988900.0,24237.7,23.376870965356495,18.107719776420105
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2007,2007,t,968400.0,A,Official figure,No additional notes,968400.0,39.700020173492035,3.7062285881116215,23793.6,40700.0,988900.0,23.319107668471307,22.098173326270437
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2008,2008,ha,40700.0,A,Official figure,No additional notes,40700.0,-0.9579719124328789,-3.169417132615353,968400.0,23793.6,40700.0,23.318851106214588,22.198933668490632
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2008,2008,kg/ha,24840.3,A,Official figure,No additional notes,24840.3,-0.3896732186732187,-0.49376075816151527,40700.0,968400.0,23793.6,23.311580813486533,18.06084508798483
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2008,2008,t,1011000.0,A,Official figure,No additional notes,1011000.0,39.69999154599582,3.7062278847334373,24840.3,40700.0,968400.0,23.311564286621778,22.06764050129668
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2009,2009,ha,40500.0,A,Official figure,No additional notes,40500.0,-0.9599406528189911,-3.2173932449079783,1011000.0,24840.3,40700.0,23.31214458997074,22.167112716031962
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2009,2009,kg/ha,25333.3,A,Official figure,No additional notes,25333.3,-0.3744864197530864,-0.46918223828461136,40500.0,1011000.0,24840.3,23.307854996754948,18.05654548773898
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2009,2009,t,1026000.0,A,Official figure,No additional notes,1026000.0,39.5000532895438,3.7013032899028326,25333.3,40500.0,1011000.0,23.192429740123334,22.005980513122395
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2010,2010,ha,39700.0,A,Official figure,No additional notes,39700.0,-0.9613060428849902,-3.252071838037569,1026000.0,25333.3,40500.0,23.192832489536897,22.110375063782925
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2010,2010,kg/ha,21753.1,A,Official figure,No additional notes,21753.1,-0.4520629722921915,-0.6015949115790747,39700.0,1026000.0,25333.3,23.214767287699043,17.974278319072695
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2010,2010,t,863600.0,A,Official figure,No additional notes,863600.0,38.700088722986614,3.6813534225265823,21753.1,39700.0,1026000.0,22.75293587521318,21.745414915321582
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2011,2011,ha,38900.0,A,Official figure,No additional notes,38900.0,-0.9549559981472904,-3.100115448016251,863600.0,21753.1,39700.0,22.751067577884147,21.85119329899986
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2011,2011,kg/ha,22773.8,A,Official figure,No additional notes,22773.8,-0.41455526992287917,-0.5353834982188713,38900.0,863600.0,21753.1,22.74045579825467,17.620300522518928
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2011,2011,t,885900.0,A,Official figure,No additional notes,885900.0,37.89996399371207,3.6609933250124573,22773.8,38900.0,863600.0,22.278536856970327,21.313306449291623
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2012,2012,ha,38800.0,A,Official figure,No additional notes,38800.0,-0.9562027316852918,-3.128183830788759,885900.0,22773.8,38900.0,22.27890430043694,21.405412751323933
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2012,2012,kg/ha,22574.7,A,Official figure,No additional notes,22574.7,-0.4181778350515464,-0.5415904364510234,38800.0,885900.0,22773.8,22.279928024234877,17.258261660667568
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2012,2012,t,875900.0,A,Official figure,No additional notes,875900.0,37.80007264769853,3.658422118990839,22574.7,38800.0,885900.0,22.22225994370756,21.05910522137384
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2013,2013,ha,38600.0,A,Official figure,No additional notes,38600.0,-0.9559310423564333,-3.121999652698257,875900.0,22574.7,38800.0,22.222179875437316,21.157932632679042
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2013,2013,kg/ha,24411.9,A,Official figure,No additional notes,24411.9,-0.36756735751295333,-0.45818155814298595,38600.0,875900.0,22574.7,22.20789175577238,17.208651880755824
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2013,2013,t,942300.0,A,Official figure,No additional notes,942300.0,37.600027035994735,3.6532529768849114,24411.9,38600.0,875900.0,22.092405554832382,20.96853976144303
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2014,2014,ha,38000.0,A,Official figure,No additional notes,38000.0,-0.9596731401888995,-3.2107375354863246,942300.0,24411.9,38600.0,22.09351070248521,21.067512735860486
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2014,2014,kg/ha,23328.9,A,Official figure,No additional notes,23328.9,-0.3860815789473684,-0.48789322439742305,38000.0,942300.0,24411.9,22.09873274142842,17.116141367589442
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2014,2014,t,886500.0,A,Official figure,No additional notes,886500.0,37.00007715751707,3.6375881901853,23328.9,38000.0,942300.0,21.752381153226395,20.745338504007734
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2015,2015,ha,36600.0,A,Official figure,No additional notes,36600.0,-0.9587140439932318,-3.1872328851069414,886500.0,23328.9,38000.0,21.752097992638156,20.853207945379495
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2015,2015,kg/ha,22245.9,A,Official figure,No additional notes,22245.9,-0.39218852459016385,-0.4978905184377328,36600.0,886500.0,23328.9,21.753820788868662,16.85084391572175
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2015,2015,t,814200.0,A,Official figure,No additional notes,814200.0,35.60000269712621,3.6000483140992907,22245.9,36600.0,886500.0,20.94555859787519,20.206881491840253
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2016,2016,ha,36000.0,A,Official figure,No additional notes,36000.0,-0.9557848194546794,-3.1186870976127676,814200.0,22245.9,36600.0,20.94469332425119,20.31083556800927
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2016,2016,kg/ha,23908.3,A,Official figure,No additional notes,23908.3,-0.3358805555555556,-0.4092932594717751,36000.0,814200.0,22245.9,20.928838108393986,16.2189778943865
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2016,2016,t,860700.0,A,Official figure,No additional notes,860700.0,35.000050191774406,3.583520332671094,23908.3,36000.0,814200.0,20.58249399542901,19.644689874385115
QCL,Crops and livestock products,392,Japan,5312,Area harvested,1530.0,Sweet potatoes,2017,2017,ha,35600.0,A,Official figure,No additional notes,35600.0,-0.9586383176484257,-3.1854003737974432,860700.0,23908.3,36000.0,20.583339170018245,19.748236568216978
QCL,Crops and livestock products,392,Japan,5412,Yield,1530.0,Sweet potatoes,2017,2017,kg/ha,22671.3,A,Official figure,No additional notes,22671.3,-0.36316573033707866,-0.45124583047452005,35600.0,860700.0,23908.3,20.591013036734484,15.94759078817752
QCL,Crops and livestock products,392,Japan,5510,Production,1530.0,Sweet potatoes,2017,2017,t,807100.0,A,Official figure,No additional notes,807100.0,34.60007586684487,3.572347768946862,22671.3,35600.0,860700.0,20.360112168320843,19.365545343225925
